,SURVEYID,DBN,SCHOOL,DISTRICT,BOROUGH,DATE_OF_TEST,TOTAL_TESTED,TOTAL_STUDENT,TOTAL_EMPLOYEE,PERC_OF_TEST_AVAILABLE,PERC_OF_POSITIVE_LAST_SURRVEY,POSTITVE_IN_LAST_SURVERY,POSITIVE_STUDENT_IN_LAST_SURVEY,POSITIVE_EMPLOYEE_IN_LAST_SURVEY,VOLUME,OVER_THRESHOLD,LAB,TEST_TYPE,DATE_OF_LATEST_REPORTING,AVG_TIME,MAX_TURNAROUND,high,middle,elem,elem2,date,,elem = not middle or high
110,113,02M374,GRAMERCY ARTS HIGH SCHOOL,2,Manhattan,2020-11-18T00:00:00,24,4,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
111,114,21K177,P.S. 177 THE MARLBORO,21,Brooklyn,2020-11-18T00:00:00,23,6,17,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
112,115,30Q078A,P.S./I.S. 78Q,30,Queens,2020-11-18T00:00:00,23,0,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
113,116,30Q084,P.S. 084 STEINWAY,30,Queens,2020-11-18T00:00:00,22,5,17,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
114,117,19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HS,19,Brooklyn,2020-11-18T00:00:00,21,6,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
115,118,28Q325,HILLSIDE ARTS & LETTERS ACADEMY,28,Queens,2020-11-18T00:00:00,20,0,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
116,119,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,20,Brooklyn,2020-11-18T00:00:00,19,0,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
117,120,03M250,M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL,3,Manhattan,2020-11-18T00:00:00,19,3,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
118,121,21K728,LIBERATION DIPLOMA PLUS,21,Brooklyn,2020-11-18T00:00:00,18,4,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
119,122,29Q147,P.S./M.S. 147 RONALD MCNAIR,29,Queens,2020-11-18T00:00:00,18,5,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
120,123,29Q313,BENJAMIN FRANKLIN HS FOR FINANCE & INFORMATION TECH,29,Queens,2020-11-18T00:00:00,18,2,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
121,124,75X596,X596 @ X153,75,Bronx,2020-11-18T00:00:00,18,0,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
122,125,75K370D,P370K @ P100K,75,Brooklyn,2020-11-18T00:00:00,16,0,16,94%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
123,126,02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,2,Manhattan,2020-11-18T00:00:00,16,0,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
124,127,21K572,LEADERS HIGH SCHOOL,21,Brooklyn,2020-11-18T00:00:00,15,0,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
125,128,75Q224E,P224Q @ P710Q MONTESSORI,75,Queens,2020-11-18T00:00:00,15,0,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
126,129,19K583,MULTICULTURAL HIGH SCHOOL,19,Brooklyn,2020-11-18T00:00:00,14,2,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
127,130,75Q023D,P023Q @ LIFELINE CENTER,75,Queens,2020-11-18T00:00:00,14,14,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
128,131,79Q950Y,PATHWAYS TO GRADUATION,79,Queens,2020-11-18T00:00:00,14,2,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
129,132,28Q505,HILLCREST HIGH SCHOOL,28,Queens,2020-11-18T00:00:00,13,2,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
130,133,10X353,WORLD VIEW HIGH SCHOOL,10,Bronx,2020-11-18T00:00:00,13,0,13,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
131,134,21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,21,Brooklyn,2020-11-18T00:00:00,12,0,12,100%,8%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
132,135,29Q059,I.S. 059 SPRINGFIELD GARDENS,29,Queens,2020-11-18T00:00:00,12,9,3,100%,8%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
133,136,18K068,I.S. 068 ISAAC BILDERSEE,18,Brooklyn,2020-11-18T00:00:00,11,0,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
134,137,28Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,28,Queens,2020-11-18T00:00:00,10,0,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
135,138,31R034,I.S. 034 TOTTENVILLE,31,Staten Island,2020-11-18T00:00:00,10,0,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
136,139,75Q752C,P752Q @ GATEWAY HS,75,Queens,2020-11-18T00:00:00,10,0,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
137,140,09X294,THE WALTON AVENUE SCHOOL,9,Bronx,2020-11-18T00:00:00,10,0,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
138,141,21K540,JOHN DEWEY HIGH SCHOOL,21,Brooklyn,2020-11-18T00:00:00,9,4,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
139,142,21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,21,Brooklyn,2020-11-18T00:00:00,9,3,6,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
140,143,19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,19,Brooklyn,2020-11-18T00:00:00,8,1,7,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
141,144,19K639,BROOKLYN LAB SCHOOL,19,Brooklyn,2020-11-18T00:00:00,8,0,8,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
142,145,75R373A,R373 @ R006,75,Staten Island,2020-11-18T00:00:00,8,0,8,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
143,146,10X351,BRONX COLLABORATIVE HIGH SCHOOL,10,Bronx,2020-11-18T00:00:00,8,3,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
144,147,28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",28,Queens,2020-11-18T00:00:00,7,1,6,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/18/20,,
145,148,75Q177D,P177Q @ P295Q,75,Queens,2020-11-18T00:00:00,7,0,7,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
146,149,79K925B,FRANKLIN K. LANE YABC,79,Brooklyn,2020-11-18T00:00:00,7,2,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
147,150,79M379,ALFRED E. SMITH YABC,79,Manhattan,2020-11-18T00:00:00,6,0,6,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
148,151,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,28,Queens,2020-11-18T00:00:00,5,0,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
149,152,10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,10,Bronx,2020-11-18T00:00:00,5,0,5,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
150,153,75Q277A,Q277 @ Q311,75,Queens,2020-11-18T00:00:00,4,0,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
151,154,29Q109,JEAN NUZZI INTERMEDIATE SCHOOL,29,Queens,2020-11-18T00:00:00,3,2,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
152,155,28Q206,P.S. 206 THE HORACE HARDING SCHOOL,28,Queens,2020-11-18T00:00:00,2,0,2,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
153,156,79E008C,ADULT ED @ BROOKLYN ADULT LEARNING CENTER,79,Brooklyn,2020-11-18T00:00:00,2,0,2,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
154,157,79M379,C COLUMBUS HS YABC,79,Manhattan,2020-11-18T00:00:00,2,0,2,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
155,158,20K048,P.S. 048 MAPLETON,20,Brooklyn,2020-11-18T00:00:00,1,1,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
156,159,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,25,Queens,2020-11-18T00:00:00,1,1,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
157,160,26Q115,THE JAMES J. AMBROSE SCHOOL,26,Queens,2020-11-18T00:00:00,1,1,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
158,161,27Q063,P.S. 063 OLD SOUTH,27,Queens,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
159,162,30Q017,P.S. 017 HENRY DAVID THOREAU,30,Queens,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
160,163,30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,30,Queens,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/18/20,,
161,164,75K372B,P372K @ THE CHILDREN'S SCHOOL,75,Brooklyn,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
162,165,75K396F,P.S. 396 (TANDEM K327-D23)-K,75,Brooklyn,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
163,166,75K721A,K721 @ PB21,75,Brooklyn,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
164,167,75K811B,P811K @ EDWARD R. MURROW HS,75,Brooklyn,2020-11-18T00:00:00,1,1,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
165,168,75Q752D,P752Q @ QUEENS SCHOOL FOR CAREER DEV.,75,Queens,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
166,169,79M379C,STATEN ISLAND YABC,79,Manhattan,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/18/20,,
167,170,09X199,P.S. 199X - THE SHAKESPEARE SCHOOL,9,Bronx,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/18/20,,
168,171,10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,10,Bronx,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/18/20,,
169,172,10X284,BRONX SCHOOL OF LAW AND FINANCE,10,Bronx,2020-11-18T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/18/20,,
170,173,15K321,P.S. 321 WILLIAM PENN,15,Brooklyn,2020-11-17T00:00:00,165,93,72,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
171,174,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",10,Bronx,2020-11-17T00:00:00,153,85,68,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
172,176,30Q141,I.S. 141 THE STEINWAY,30,Queens,2020-11-17T00:00:00,115,77,38,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
173,177,25Q460,FLUSHING HIGH SCHOOL,25,Queens,2020-11-17T00:00:00,111,22,89,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/17/20,,
174,178,15K107,P.S. 107 JOHN W. KIMBALL,15,Brooklyn,2020-11-17T00:00:00,107,66,41,99%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
175,179,09X199,P.S. 199X - THE SHAKESPEARE SCHOOL,9,Bronx,2020-11-17T00:00:00,106,32,74,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
176,180,31R029,P.S. 029 BARDWELL,31,Staten Island,2020-11-17T00:00:00,105,31,74,100%,1%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
177,181,26Q430,FRANCIS LEWIS HIGH SCHOOL,26,Queens,2020-11-17T00:00:00,102,16,86,100%,1%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/17/20,,
178,182,02M225,ELLA BAKER SCHOOL,2,Manhattan,2020-11-17T00:00:00,102,53,49,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
179,183,31R054,P.S. 054 CHARLES W. LENG,31,Staten Island,2020-11-17T00:00:00,101,36,65,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
180,184,10X046,P.S. 046 EDGAR ALLAN POE,10,Bronx,2020-11-17T00:00:00,100,45,55,100%,2%,2,1,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
181,185,25Q024,P.S. 024 ANDREW JACKSON,25,Queens,2020-11-17T00:00:00,97,57,40,100%,1%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
182,186,10X033,P.S. 033 TIMOTHY DWIGHT,10,Bronx,2020-11-17T00:00:00,96,35,61,99%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
183,187,02M519,TALENT UNLIMITED HIGH SCHOOL,2,Manhattan,2020-11-17T00:00:00,95,55,40,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/17/20,,
184,188,24Q455,NEWTOWN HIGH SCHOOL,24,Queens,2020-11-17T00:00:00,94,24,70,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/17/20,,
185,189,27Q202,J.H.S. 202 ROBERT H. GODDARD,27,Queens,2020-11-17T00:00:00,93,53,40,100%,2%,2,0,2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
186,190,07X025,P.S. 025 BILINGUAL SCHOOL,7,Bronx,2020-11-17T00:00:00,87,41,46,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
187,191,25Q032,P.S. 032 STATE STREET,25,Queens,2020-11-17T00:00:00,84,61,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
188,192,30Q092,P.S. 092 HARRY T. STEWART SR.,30,Queens,2020-11-17T00:00:00,84,61,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
189,193,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,13,Brooklyn,2020-11-17T00:00:00,83,39,44,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/17/20,,
190,194,06M008,P.S. 008 LUIS BELLIARD,6,Manhattan,2020-11-17T00:00:00,83,44,39,99%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
191,195,10X254,I.S. 254,10,Bronx,2020-11-17T00:00:00,83,28,55,100%,2%,2,1,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
192,196,25Q194,J.H.S. 194 WILLIAM CARR,25,Queens,2020-11-17T00:00:00,82,32,50,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
193,197,26Q115,THE JAMES J. AMBROSE SCHOOL,26,Queens,2020-11-17T00:00:00,82,48,34,100%,1%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/17/20,,
194,198,30Q148,P.S. 148 QUEENS,30,Queens,2020-11-17T00:00:00,81,37,44,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
195,199,06M028,P.S. 028 WRIGHT BROTHERS,6,Manhattan,2020-11-17T00:00:00,81,43,38,99%,1%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
196,200,04M372,ESPERANZA PREPARATORY ACADEMY,4,Manhattan,2020-11-17T00:00:00,81,34,47,100%,1%,1,1,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,11/17/20,,
197,201,25Q193,P.S. 193 ALFRED J. KENNEDY,25,Queens,2020-11-17T00:00:00,80,39,41,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
198,202,02M051,P.S. 051 ELIAS HOWE,2,Manhattan,2020-11-17T00:00:00,79,23,56,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
199,203,04M108,P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX,4,Manhattan,2020-11-17T00:00:00,79,7,72,100%,1%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
200,204,04M012,TAG YOUNG SCHOLARS,4,Manhattan,2020-11-17T00:00:00,77,43,34,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
201,205,26Q216,J.H.S. 216 GEORGE J. RYAN,26,Queens,2020-11-17T00:00:00,73,48,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
202,206,31R060,P.S. 060 ALICE AUSTEN,31,Staten Island,2020-11-17T00:00:00,72,6,66,100%,4%,3,0,3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
203,207,79K925H,DOWNTOWN BROOKLYN YABC,79,Brooklyn,2020-11-17T00:00:00,72,0,72,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/17/20,,
204,208,25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,25,Queens,2020-11-17T00:00:00,71,56,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/17/20,,
205,209,27Q108,P.S. 108 CAPTAIN VINCENT G. FOWLER,27,Queens,2020-11-17T00:00:00,71,34,37,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
206,210,15K032,P.S. 032 SAMUEL MILLS SPROLE,15,Brooklyn,2020-11-17T00:00:00,69,20,49,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
207,211,24Q307,PIONEER ACADEMY,24,Queens,2020-11-17T00:00:00,69,28,41,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/17/20,,
208,212,30Q171,P.S. 171 PETER G. VAN ALST,30,Queens,2020-11-17T00:00:00,69,37,32,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
209,213,30Q122,P.S. 122 MAMIE FAY,30,Queens,2020-11-17T00:00:00,68,21,47,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
210,214,10X118,J.H.S. 118 WILLIAM W. NILES,10,Bronx,2020-11-17T00:00:00,68,22,46,100%,1%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
211,215,24Q143,P.S. 143 LOUIS ARMSTRONG,24,Queens,2020-11-17T00:00:00,67,22,45,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
212,216,25Q219,P.S. 219 PAUL KLAPPER,25,Queens,2020-11-17T00:00:00,66,15,51,100%,2%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
213,217,20K160,P.S. 160 WILLIAM T. SAMPSON,20,Brooklyn,2020-11-17T00:00:00,65,29,36,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
214,218,26Q173,P.S. 173 FRESH MEADOWS,26,Queens,2020-11-17T00:00:00,65,23,42,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
215,219,02M459,MANHATTAN INTERNATIONAL HIGH SCHOOL,2,Manhattan,2020-11-17T00:00:00,65,37,28,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,11/17/20,,
216,220,04M007,P.S. 007 SAMUEL STERN,4,Manhattan,2020-11-17T00:00:00,65,20,45,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
217,221,22K193,P.S. 193 GIL HODGES,22,Brooklyn,2020-11-17T00:00:00,63,16,47,100%,2%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
218,222,23K165,P.S. 165 IDA POSNER,23,Brooklyn,2020-11-17T00:00:00,63,26,37,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
219,223,20K048,P.S. 048 MAPLETON,20,Brooklyn,2020-11-17T00:00:00,62,26,36,98%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
220,224,15K010,"MAGNET SCHOOL OF MATH, SCIENCE & DESIGN TECHNOLOGY",15,Brooklyn,2020-11-17T00:00:00,61,38,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/17/20,,
221,225,25Q237,I.S. 237,25,Queens,2020-11-17T00:00:00,61,8,53,97%,7%,4,1,3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,11/17/20,,
222,226,16K021,P.S. 021 CRISPUS ATTUCKS,16,Brooklyn,2020-11-17T00:00:00,60,37,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
223,227,25Q201,.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY & RESEARCH,25,Queens,2020-11-17T00:00:00,60,25,35,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/17/20,,
224,228,31R041,THE STEPHANIE A. VIERNO SCHOOL,31,Staten Island,2020-11-17T00:00:00,60,28,32,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/17/20,,
225,229,75K372B,P372K @ THE CHILDREN'S SCHOOL,75,Brooklyn,2020-11-17T00:00:00,60,1,59,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,11/17/20,,
226,230,25Q120,P.S. 120 QUEENS,25,Queens,2020-11-17T00:00:00,59,28,31,100%,2%,1,1,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,11/17/20,,
